tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),Activity
0.35887315,-0.056349698,-0.077668261,-0.29968877,0.37935072,0.66618262,0.4278102,-0.43771032,-0.56558909,-0.42602472,0.47850656,0.54626918,-0.11525104,0.041696027,0.40345831,-0.38114606,-0.34862317,-0.31543278,-0.39429725,-0.018682438,0.1666087,-0.26559887,0.46538205,0.77534956,-0.35884758,0.091064674,0.2663167,-0.44960737,0.66333333,0.48603159,0.18851668,-0.032245908,0.46372051,0.19322687,WALKING_UPSTAIRS
0.32797104,-0.053103136,-0.054420515,-0.36072033,0.35313481,0.60596002,0.30905686,-0.41047346,-0.4617982,-0.44872538,0.39312639,0.60808465,0.039504298,0.20703577,-0.24110622,-0.43737533,-0.3292601,-0.35314049,-0.42165835,-0.040974843,0.10557565,-0.33810929,0.43881291,0.71827066,-0.34639674,-0.029423258,0.116548,-0.48183761,0.58966561,0.59175589,0.1325239,-0.061135074,0.38759085,0.12969289,WALKING_UPSTAIRS
0.21929385,-0.054840303,-0.15561373,-0.39191398,0.37992101,0.53274504,0.054445364,-0.3675995,-0.25052477,-0.48518131,0.48344267,0.79696121,-0.025817413,0.48037613,-0.079265511,-0.40156143,-0.24296566,-0.33562296,-0.41550493,0.1356312,0.13041926,-0.38275496,0.40818059,0.61089403,-0.48064438,0.16077727,0.2969249,-0.49238901,0.6411998,0.76814883,0.11261238,-0.12898202,0.37563882,0.34010929,WALKING_UPSTAIRS
0.2144351,0.041361838,-0.15264294,-0.36305952,0.45236582,0.50179177,0.021937375,-0.15784198,-0.31066275,-0.33199395,0.38333782,0.90055982,0.04617875,0.24274164,0.17299874,-0.36814041,-0.27290545,-0.39025473,-0.37874265,0.10171151,0.036110367,-0.35689157,0.51853071,0.60611963,-0.40997683,0.011124869,0.14245655,-0.32322851,0.56016782,0.91543677,0.13417934,-0.10266245,0.39017146,0.35229572,WALKING_UPSTAIRS
0.25599227,0.061575174,-0.11773197,-0.39979222,0.30164337,0.44749602,-0.23672919,0.064049935,0.27337897,-0.29934094,0.29852349,0.74270086,0.024313701,0.085130071,0.12761004,-0.45188591,-0.44044665,-0.41934818,-0.42331297,-0.10705547,0.050882536,-0.39065852,0.39399348,0.52807523,-0.29970145,-0.014155528,0.47457301,-0.30767452,0.44954148,0.66255648,0.059075814,-0.14198412,0.33269017,0.26592458,WALKING_UPSTAIRS
0.24950159,-0.014659666,-0.074786264,-0.41223471,0.18789688,0.51207882,-0.4104654,0.11594632,0.68966565,-0.52784997,0.39401798,0.5276424,0.16730449,-0.012113333,-0.14566119,-0.49815238,-0.48574344,-0.36122163,-0.47860702,-0.20814116,0.044968624,-0.38789332,0.27972715,0.61645077,-0.47384433,0.00013507425,0.048143277,-0.54687136,0.57960417,0.51476185,0.03113952,-0.11397391,0.31702357,0.26534449,WALKING_UPSTAIRS
0.28384366,-0.025630835,-0.13734109,-0.96085783,-0.93015004,-0.92195641,-0.01429068,0.16257913,0.048073517,-0.93670445,-0.82471265,-0.95662386,0.07618907,0.024307118,0.050443152,-0.93639367,-0.90731794,-0.93117002,-0.94757373,-0.9096785,-0.91318836,-0.96754428,-0.94741933,-0.93350232,-0.91012782,-0.84747072,-0.93780148,-0.94537899,-0.81310105,-0.968976,-0.94615345,-0.91971959,-0.87126857,-0.75433159,STANDING
0.28699486,-0.015405687,-0.10486879,-0.98961802,-0.96516187,-0.97742007,-0.031030901,-0.046062455,0.073718941,-0.96112103,-0.96836628,-0.97747383,0.069925774,0.016765046,0.021327042,-0.99136357,-0.97741094,-0.99125379,-0.99040127,-0.96758994,-0.98068685,-0.98911808,-0.964991,-0.97627052,-0.96383234,-0.97614994,-0.98235537,-0.96081192,-0.96437496,-0.97781016,-0.9822868,-0.97965411,-0.96146091,-0.95735016,STANDING
0.27630714,-0.014842341,-0.10325403,-0.99675999,-0.98211165,-0.98924348,-0.024057303,-0.10736851,0.09094099,-0.98294102,-0.9895855,-0.99072305,0.080924139,0.0090554677,-0.0061887267,-0.99533614,-0.9830149,-0.99106458,-0.99601691,-0.98007014,-0.99016068,-0.99708524,-0.98332721,-0.9885705,-0.98147045,-0.99425669,-0.98987451,-0.98338563,-0.98724946,-0.99177394,-0.99272391,-0.99106789,-0.97908458,-0.98853822,STANDING
0.27921587,-0.012941642,-0.10948302,-0.99590712,-0.98077329,-0.99088496,-0.028231988,-0.1155937,0.088422599,-0.98898812,-0.99234735,-0.99122277,0.078970246,0.002409117,-0.007726854,-0.99385044,-0.98322353,-0.99219853,-0.99436519,-0.97981934,-0.99013599,-0.99670657,-0.98141714,-0.99124029,-0.98566581,-0.99231263,-0.99053326,-0.98998876,-0.99233029,-0.99216621,-0.99242583,-0.99085969,-0.98086568,-0.98826506,STANDING
0.27707234,-0.012053199,-0.10505181,-0.99587889,-0.96962001,-0.98682742,-0.024296762,-0.10120159,0.097868221,-0.98463186,-0.98730284,-0.97412772,0.069876475,0.030134308,0.0070890767,-0.99355518,-0.97659283,-0.99298687,-0.99426278,-0.96524657,-0.98700038,-0.99672622,-0.97306047,-0.98685006,-0.98037052,-0.98866183,-0.96875135,-0.98592129,-0.98647683,-0.97847075,-0.98724781,-0.98676858,-0.97937477,-0.97802135,STANDING
0.27573002,-0.02990399,-0.11623503,-0.9958901,-0.93214852,-0.97253062,-0.025195554,-0.09377038,0.10745349,-0.97068476,-0.98752075,-0.96844139,0.072232169,0.014198315,-0.010419576,-0.99251236,-0.9637896,-0.99125208,-0.99464383,-0.9457247,-0.97998543,-0.99649493,-0.92889164,-0.96950014,-0.96865498,-0.98822113,-0.97192573,-0.97140082,-0.98707638,-0.97000578,-0.97053782,-0.95722803,-0.9730648,-0.96438971,STANDING
0.27743978,-0.028085647,-0.11841168,-0.99661978,-0.92767631,-0.9722945,-0.028579769,-0.078070294,0.083806513,-0.97160012,-0.9881604,-0.97214566,0.076562087,0.00042716732,0.0027852368,-0.99311476,-0.96319946,-0.99049434,-0.99539146,-0.94267379,-0.97806429,-0.99725025,-0.92407127,-0.97015994,-0.96663931,-0.99224507,-0.97530005,-0.97312568,-0.9860172,-0.97347044,-0.96926479,-0.95725129,-0.97773889,-0.96560844,STANDING
0.27894142,-0.0078291504,-0.10088823,-0.99803587,-0.96615633,-0.98335722,-0.0291529,-0.0659858,0.070878428,-0.98650201,-0.99591404,-0.99028971,0.077207557,0.02418917,0.010422774,-0.9965876,-0.97765795,-0.9932007,-0.9974705,-0.97166474,-0.98736062,-0.99830469,-0.96445207,-0.98130468,-0.98344016,-0.9958948,-0.99037281,-0.98740225,-0.99586955,-0.99100038,-0.98296122,-0.98289125,-0.98971182,-0.98307282,STANDING
0.27938938,-0.013103518,-0.10241459,-0.99721589,-0.96872032,-0.98826333,-0.029742685,-0.071633408,0.087669282,-0.99180393,-0.99732256,-0.9925294,0.077329584,0.001336693,-0.012037801,-0.99655832,-0.98187891,-0.99107599,-0.99685232,-0.97327116,-0.9873511,-0.99732987,-0.96730094,-0.98893984,-0.98725402,-0.99714614,-0.99264366,-0.99337121,-0.99738824,-0.99303298,-0.98752614,-0.98741427,-0.99381866,-0.99294722,STANDING
0.27675384,-0.021467228,-0.10714198,-0.99580082,-0.97839893,-0.98948405,-0.026645001,-0.071315822,0.090139405,-0.98552726,-0.99645949,-0.9886646,0.074169407,0.011798875,0.0043837645,-0.99409725,-0.97894211,-0.99037926,-0.99504365,-0.9772398,-0.98907126,-0.99610405,-0.97931452,-0.98970435,-0.98091403,-0.99649775,-0.98953792,-0.98694517,-0.99637261,-0.98922873,-0.99106744,-0.990492,-0.98907826,-0.98736073,STANDING
0.276973,-0.019157099,-0.10850036,-0.99561382,-0.97196466,-0.98692768,-0.027204416,-0.079706531,0.08826913,-0.98255461,-0.993432,-0.98351051,0.076002417,-6.7747093e-05,-0.014770089,-0.99332225,-0.97763197,-0.99055128,-0.99502575,-0.97140239,-0.9859749,-0.9958155,-0.97294761,-0.98773632,-0.97733911,-0.99452912,-0.98405195,-0.98415281,-0.99271944,-0.98465988,-0.98869752,-0.98942325,-0.98480187,-0.98588901,STANDING
0.28044614,-0.020139016,-0.11610948,-0.99684594,-0.97546401,-0.98451635,-0.028217613,-0.076759901,0.085667732,-0.98763089,-0.99154552,-0.98497109,0.071353924,0.0060123594,0.01076559,-0.99498572,-0.98186788,-0.99317653,-0.99574646,-0.97471984,-0.98835645,-0.99740273,-0.97632684,-0.9824624,-0.98477934,-0.99386224,-0.98497526,-0.98846503,-0.99021398,-0.98618423,-0.98781023,-0.99038728,-0.98782929,-0.98849898,STANDING
0.27604096,-0.01517228,-0.10764431,-0.99690829,-0.97768399,-0.97880424,-0.026850793,-0.066542922,0.079338115,-0.99422193,-0.99511174,-0.99355801,0.076743055,0.029384261,0.012815567,-0.99494076,-0.98812933,-0.99333815,-0.99607088,-0.97870916,-0.98720429,-0.99729906,-0.97743053,-0.97485822,-0.99090681,-0.99558919,-0.99400773,-0.99537504,-0.99474797,-0.99384057,-0.98793708,-0.98969571,-0.9935367,-0.99493846,STANDING
0.34963844,0.07105058,0.02369111,-0.94166793,-0.54381966,-0.69751155,0.043790545,-0.040391016,-0.15131144,-0.92528651,-0.97741753,-0.93984626,0.043141443,-0.18158058,-0.17473165,-0.98103165,-0.95804285,-0.98458067,-0.95170589,-0.7024148,-0.80624728,-0.9378117,-0.5055122,-0.66937085,-0.91399507,-0.98277081,-0.96168944,-0.92894853,-0.97459671,-0.93925598,-0.74485497,-0.59033038,-0.86144813,-0.89284953,STANDING
0.27023661,-0.034277246,-0.11431382,-0.99077774,-0.90096853,-0.94588836,0.00042455385,-0.079249574,-0.039033002,-0.97728762,-0.98899531,-0.94160087,0.073420516,-0.00070874423,-0.042836007,-0.98880405,-0.97897932,-0.98718463,-0.99106768,-0.95040696,-0.96144372,-0.99049654,-0.88710847,-0.9409035,-0.97553228,-0.98911246,-0.94676094,-0.97786195,-0.98890181,-0.94509151,-0.95002765,-0.94113111,-0.93653442,-0.94033509,STANDING
0.27637002,-0.015855217,-0.1088031,-0.99364645,-0.96238079,-0.98220154,-0.021134568,-0.093737172,0.061834526,-0.98816964,-0.99188241,-0.95941293,0.078109488,0.026531272,0.012777956,-0.99288555,-0.98784146,-0.99503871,-0.99243742,-0.97340141,-0.98792154,-0.99415264,-0.95859765,-0.97932021,-0.98600921,-0.99161102,-0.9551666,-0.9887836,-0.99202852,-0.96450154,-0.98350814,-0.98592523,-0.97664647,-0.97621031,STANDING
0.27621012,-0.021717916,-0.10999798,-0.99547962,-0.95847102,-0.98671914,-0.03367414,-0.086037747,0.099965069,-0.96883865,-0.98943128,-0.98332917,0.071937472,-0.01051352,0.017835494,-0.99332812,-0.96886093,-0.99478711,-0.99417454,-0.9588545,-0.98913342,-0.99610328,-0.95979657,-0.9853092,-0.95866192,-0.99133389,-0.9836088,-0.97203003,-0.98830189,-0.9845891,-0.98397278,-0.98206693,-0.97862008,-0.9606804,STANDING
0.27215386,-0.04063904,-0.12919814,-0.97848494,-0.86243699,-0.93224959,-0.062185113,-0.10258766,0.15209681,-0.9214057,-0.93151855,-0.92355476,0.064372155,-0.063810652,-0.020918901,-0.97544762,-0.95297042,-0.98420241,-0.97319588,-0.87981031,-0.95837332,-0.98093727,-0.86149933,-0.9236857,-0.92802408,-0.95078842,-0.94499357,-0.92072402,-0.9221647,-0.92431521,-0.94265068,-0.88044255,-0.92504085,-0.86072245,STANDING
0.26787055,-0.043080676,-0.10881443,-0.97372022,-0.79035192,-0.89483387,-0.023093131,-0.072736767,0.097109927,-0.86249591,-0.91727844,-0.87653052,0.078112397,0.049417901,-0.010755275,-0.970895,-0.9464031,-0.97320745,-0.97088893,-0.87324131,-0.9471893,-0.97482257,-0.76886831,-0.87873727,-0.89621338,-0.94801986,-0.91387074,-0.85724804,-0.90327875,-0.87742519,-0.89378953,-0.88478401,-0.86852032,-0.8636638,STANDING
0.28006618,-0.0017441876,-0.086966844,-0.98153413,-0.81446244,-0.94023224,-0.016851502,-0.042910707,0.007735114,-0.8792316,-0.95907551,-0.94741279,0.085771704,0.11228196,0.0090715198,-0.97927442,-0.94995919,-0.97361792,-0.97804025,-0.84046415,-0.95905575,-0.98305415,-0.81247368,-0.93418044,-0.91199277,-0.96210703,-0.94473448,-0.87406588,-0.95746282,-0.9529854,-0.91159305,-0.91803962,-0.89771415,-0.88259567,STANDING
0.29104315,0.011952943,-0.11237442,-0.99075377,-0.93745048,-0.97849156,-0.031464855,-0.071791873,0.066368412,-0.9358609,-0.98134805,-0.95935673,0.073790061,0.012257483,0.010700592,-0.98422258,-0.96731107,-0.98381732,-0.98692072,-0.9473041,-0.97890506,-0.99280069,-0.93548957,-0.97903217,-0.93090021,-0.98088361,-0.96627632,-0.93771307,-0.98168619,-0.96073506,-0.95690508,-0.95469852,-0.94645898,-0.94404948,STANDING
0.27744413,-0.007489371,-0.097290201,-0.99227964,-0.93686146,-0.96975355,-0.0070066838,-0.076688244,0.1198012,-0.96128129,-0.98340616,-0.97796952,0.079082198,-0.02327385,0.012777229,-0.98725201,-0.97057932,-0.99118821,-0.99022138,-0.94036535,-0.97988688,-0.99324457,-0.93793713,-0.96562922,-0.95590295,-0.98497423,-0.97916186,-0.96299771,-0.98248418,-0.97939783,-0.96860117,-0.96886686,-0.96034666,-0.96156641,STANDING
0.27104657,-0.02892791,-0.099544286,-0.99478241,-0.931401,-0.967099,-0.028380559,-0.088906247,0.12101965,-0.96808951,-0.98791938,-0.98290238,0.077030836,-0.017938548,-0.029514055,-0.99001626,-0.97067047,-0.99015073,-0.9925835,-0.94005561,-0.97327406,-0.99596209,-0.9303334,-0.96515267,-0.96218505,-0.98877244,-0.98464228,-0.96991272,-0.98738091,-0.98369704,-0.96410395,-0.97340284,-0.96907099,-0.97560783,STANDING
0.27842291,-0.034008141,-0.12692464,-0.99637165,-0.96709818,-0.98218363,-0.03234475,-0.081520823,0.093436707,-0.97992568,-0.98961791,-0.984452,0.074801231,0.030829632,-0.0080785625,-0.99500625,-0.98285463,-0.98985755,-0.99617091,-0.96989138,-0.98679519,-0.99637459,-0.96661905,-0.97989125,-0.97889233,-0.99213632,-0.98401507,-0.98028159,-0.98818256,-0.98587545,-0.97248271,-0.98057245,-0.98297327,-0.97848651,STANDING
0.2796143,-0.017273327,-0.11674932,-0.99813033,-0.97538029,-0.97479571,-0.03091753,-0.069495536,0.077031283,-0.99399431,-0.99602941,-0.99493679,0.077940365,0.018262604,0.014114514,-0.99530181,-0.98827814,-0.99269448,-0.99747941,-0.98210938,-0.98446425,-0.9984602,-0.97263436,-0.97053904,-0.99293644,-0.99681225,-0.99570896,-0.99425856,-0.99547883,-0.9949736,-0.98599381,-0.98439835,-0.9935318,-0.995214,STANDING
0.27747832,-0.011844156,-0.10321914,-0.99873903,-0.98938933,-0.9913181,-0.030831463,-0.071577791,0.078018948,-0.99540567,-0.99682245,-0.99628541,0.074666002,0.0066517482,-0.0023204633,-0.99504299,-0.99350467,-0.99382998,-0.99748523,-0.98976448,-0.992485,-0.99957622,-0.98873336,-0.99031204,-0.99353126,-0.99736802,-0.99510025,-0.99598986,-0.99640547,-0.99710309,-0.99440913,-0.9934992,-0.99481549,-0.99763557,STANDING
0.27885819,-0.016145271,-0.12351788,-0.99609667,-0.97956847,-0.96092377,-0.073228183,-0.07688094,0.083972299,-0.91343163,-0.98837516,-0.98871772,0.070005264,-0.0049773569,-0.02594993,-0.98922869,-0.98729589,-0.99066812,-0.9939745,-0.97902765,-0.97132809,-0.99732794,-0.98004951,-0.95729503,-0.91936197,-0.98870411,-0.98750273,-0.91298794,-0.98815098,-0.99008909,-0.98379847,-0.96636264,-0.95014671,-0.86344866,STANDING
0.090218788,0.25185083,0.032076385,-0.86818601,0.28906048,-0.25327279,-0.051260696,-0.27415717,0.43229561,-0.96859165,-0.91894635,-0.84895771,0.15349607,-0.67788016,-0.44882853,-0.9561767,-0.91607115,-0.96713707,-0.88368197,0.012921244,-0.47391871,-0.86226943,0.33478159,-0.20444157,-0.96203415,-0.91157337,-0.87282272,-0.97060209,-0.92434979,-0.85543365,-0.38510862,0.17693806,-0.79643719,-0.91110034,SITTING
0.28425617,-0.0498859,-0.19576471,-0.9795436,-0.88937354,-0.86133572,-0.064213288,-0.18866664,0.42633486,-0.99211184,-0.97548438,-0.9386309,0.087241195,0.01190595,0.061185382,-0.99013973,-0.98379585,-0.98813278,-0.98471012,-0.95695873,-0.92317719,-0.97743467,-0.87134008,-0.84315115,-0.99246761,-0.9789176,-0.94644628,-0.99197493,-0.97358534,-0.9416007,-0.89133045,-0.86687246,-0.83445694,-0.93477909,SITTING
0.28150347,-0.010911823,-0.10253838,-0.98814244,-0.9529129,-0.94939122,-0.050468776,-0.13673303,0.29469008,-0.99083361,-0.9885738,-0.93107445,0.069210096,0.040662009,0.045437114,-0.99425641,-0.98979436,-0.99137483,-0.98947841,-0.96279477,-0.96379037,-0.98741219,-0.95006166,-0.94469395,-0.98977086,-0.99221871,-0.94391963,-0.99110281,-0.98662043,-0.93332474,-0.9699147,-0.96357459,-0.90134559,-0.93243535,SITTING
0.27177692,-0.010317641,-0.10372942,-0.99651281,-0.97862753,-0.97616029,-0.037476979,-0.099981937,0.1746026,-0.99428864,-0.98911458,-0.95096916,0.074770901,-0.0039111013,-0.015136787,-0.9950678,-0.98931499,-0.99303232,-0.99652744,-0.98328434,-0.98638044,-0.99640282,-0.97657345,-0.97156501,-0.99460452,-0.99052053,-0.95554496,-0.99413964,-0.98825199,-0.95378537,-0.98503415,-0.98738956,-0.95951386,-0.95339006,SITTING
0.2754869,-0.017298507,-0.11270616,-0.99605014,-0.99382895,-0.98751019,-0.030050089,-0.080305588,0.10489183,-0.9974808,-0.99254496,-0.97757522,0.072618621,0.011204166,-0.010171335,-0.99342783,-0.98934494,-0.99154904,-0.99484778,-0.99209115,-0.98801745,-0.99663416,-0.9941566,-0.98725179,-0.99673582,-0.99143973,-0.97737007,-0.99767697,-0.99331172,-0.97952417,-0.99467222,-0.99467324,-0.98969093,-0.98247521,SITTING
0.27864645,-0.017814899,-0.11413392,-0.99454199,-0.99362005,-0.98528072,-0.027292656,-0.072188952,0.076385719,-0.99900564,-0.99110305,-0.98703354,0.076796619,0.014379217,0.0051296044,-0.9934127,-0.99267727,-0.99116971,-0.9939325,-0.99221325,-0.98648793,-0.99473365,-0.99374296,-0.98474553,-0.99903738,-0.9925534,-0.98793928,-0.9989394,-0.9902075,-0.98773409,-0.99313723,-0.9925445,-0.9928798,-0.9896817,SITTING
0.27729272,-0.015355791,-0.11302278,-0.99465422,-0.98960492,-0.98372456,-0.026890424,-0.065225398,0.067162096,-0.999228,-0.99319551,-0.98925644,0.07794443,0.012098067,0.0065618244,-0.99382267,-0.9911036,-0.98811702,-0.9942501,-0.9915088,-0.98686816,-0.99473768,-0.98815471,-0.98213385,-0.99862612,-0.99522552,-0.9903267,-0.99946281,-0.99200672,-0.9896972,-0.99124881,-0.99443902,-0.99130144,-0.99104658,SITTING
0.27240003,-0.014299052,-0.10308238,-0.99721418,-0.99346068,-0.990412,-0.026654553,-0.07036549,0.074942878,-0.9990411,-0.99615631,-0.993073,0.076577284,0.0049636499,-0.0026092765,-0.99522255,-0.99193423,-0.99052844,-0.99637838,-0.99140255,-0.98956746,-0.99761795,-0.99402177,-0.9908747,-0.99820848,-0.99628967,-0.9937072,-0.99937962,-0.99600614,-0.99332765,-0.99552287,-0.99399183,-0.99550081,-0.9953055,SITTING
0.27665902,-0.017972071,-0.10981091,-0.99730131,-0.99656321,-0.99172178,-0.026366137,-0.0728458,0.08204208,-0.99891799,-0.99600993,-0.99540349,0.078051043,0.0097649498,7.6127946e-05,-0.99581543,-0.99231096,-0.99412203,-0.99687446,-0.99422244,-0.99289386,-0.99745524,-0.99717745,-0.99067932,-0.99829291,-0.99605725,-0.99341391,-0.99913453,-0.99591921,-0.99670859,-0.99820807,-0.99509554,-0.99746685,-0.99640333,SITTING
0.28135157,-0.01685806,-0.11252858,-0.99603153,-0.99007797,-0.99118382,-0.025682003,-0.081138789,0.087422512,-0.99715552,-0.98753715,-0.99006026,0.076800941,0.018171921,-0.023579234,-0.99402005,-0.98818622,-0.99119474,-0.9948916,-0.98687944,-0.98898493,-0.99657537,-0.99161423,-0.99263655,-0.995815,-0.98913165,-0.98902095,-0.99758828,-0.98657849,-0.99124669,-0.99589509,-0.9923338,-0.9931661,-0.98500163,SITTING
0.29394827,-0.021669158,-0.12779201,-0.99030132,-0.96990754,-0.96981707,-0.026804296,-0.08873522,0.090962139,-0.99483097,-0.97714286,-0.9721837,0.076128008,0.01560512,-0.016758531,-0.99122848,-0.98667984,-0.9898796,-0.99106104,-0.9757556,-0.9812484,-0.98981233,-0.96783534,-0.96509965,-0.99307301,-0.9826505,-0.97755864,-0.99535289,-0.97424958,-0.97285315,-0.9787453,-0.96625782,-0.98170649,-0.97494134,SITTING
0.29209328,-0.022673657,-0.12836401,-0.98762528,-0.9655246,-0.97212445,-0.028770714,-0.077039821,0.089453968,-0.99239858,-0.97596432,-0.97071461,0.076162628,0.0059288412,0.0060393824,-0.98480356,-0.97474495,-0.99166635,-0.98723854,-0.9679989,-0.98211805,-0.98764362,-0.96530784,-0.96790218,-0.98740637,-0.97638229,-0.97370949,-0.99422249,-0.97577531,-0.97222299,-0.97645139,-0.96732571,-0.97965878,-0.97779636,SITTING
0.28854029,-0.0053744783,-0.20632118,-0.94265853,-0.57152286,-0.79941371,-0.18812999,-0.086843155,-0.388714,-0.95170607,-0.84315482,-0.88192059,0.11079442,-0.2114556,-0.042446225,-0.97385826,-0.95089188,-0.97085603,-0.94557918,-0.66951051,-0.90138298,-0.94131318,-0.5530473,-0.77056401,-0.93468534,-0.89958666,-0.90583595,-0.95711251,-0.81755202,-0.88553285,-0.78429543,-0.73569146,-0.69895299,-0.87274175,SITTING
0.29525129,-0.03532004,-0.10934117,-0.97412712,-0.85401797,-0.81360432,-0.12083763,0.054989663,-0.17184448,-0.9458827,-0.95344671,-0.8520533,0.053256151,0.077738944,0.09803833,-0.98054869,-0.97143635,-0.99021372,-0.97328442,-0.90236012,-0.88980539,-0.97431021,-0.84147962,-0.79224346,-0.95289576,-0.97109645,-0.86605266,-0.94483825,-0.94529735,-0.8610146,-0.89288777,-0.87986716,-0.83496502,-0.83390474,SITTING
0.26977036,-0.0073269966,-0.07223877,-0.99470325,-0.96130595,-0.9185582,-0.058501829,-0.024219509,0.03002092,-0.97104707,-0.97568789,-0.9350239,0.079754623,0.013985135,-0.043029526,-0.99294319,-0.9858392,-0.99305415,-0.99372334,-0.97833399,-0.95437709,-0.99510522,-0.95549812,-0.90707599,-0.96832489,-0.98254575,-0.94448523,-0.97194056,-0.97218942,-0.93785029,-0.95164512,-0.94794014,-0.95061132,-0.92549907,SITTING
0.28052734,-0.023798153,-0.13887983,-0.99271309,-0.94743922,-0.95768069,-0.027948088,-0.069831926,0.11491527,-0.98473958,-0.96314845,-0.95015081,0.078572639,-0.013140477,-0.018644818,-0.98858209,-0.97594825,-0.98563513,-0.99042397,-0.95246722,-0.96959792,-0.99383857,-0.94709881,-0.95356612,-0.98080768,-0.96598778,-0.95716392,-0.98591795,-0.9616232,-0.95232517,-0.96484623,-0.95799208,-0.96790006,-0.95214187,SITTING
0.27717557,-0.014216138,-0.11124039,-0.98630563,-0.92677814,-0.9139555,-0.017167699,-0.059679392,0.12260035,-0.98450548,-0.95458205,-0.94780238,0.072192798,0.018065215,0.029024788,-0.97796926,-0.96523938,-0.98132309,-0.98265585,-0.9440688,-0.94872402,-0.98802578,-0.92230014,-0.90303761,-0.98410431,-0.96181835,-0.95456196,-0.98464796,-0.95077473,-0.9502608,-0.94781717,-0.95755502,-0.95694648,-0.95563128,SITTING
0.27543797,-0.0089031923,-0.084725979,-0.98599605,-0.9486885,-0.94660028,-0.019106521,-0.071523827,0.1146337,-0.98649146,-0.96507424,-0.97309349,0.078113992,0.02116408,-0.0081483555,-0.97728889,-0.96158445,-0.98802185,-0.98157825,-0.94834524,-0.97189562,-0.9881741,-0.95104443,-0.93767817,-0.98212887,-0.9717629,-0.97285254,-0.98783056,-0.96155997,-0.97546512,-0.96226437,-0.95847955,-0.96808637,-0.97413105,SITTING
0.27792509,-0.018677417,-0.1142179,-0.99116172,-0.97176395,-0.97075553,-0.022762582,-0.090724259,0.10706546,-0.9925715,-0.98140247,-0.98067144,0.079530527,0.0012611462,-0.022578452,-0.98535876,-0.970244,-0.99150409,-0.98828185,-0.96996932,-0.97824175,-0.99259268,-0.97347169,-0.96784178,-0.99008442,-0.98328036,-0.97907706,-0.99332132,-0.98031657,-0.98287615,-0.98339347,-0.97776546,-0.98186601,-0.97999984,SITTING
